x1,x2,x3,x4,x5,x6,x7,x8,x9,is_reachable,is_won,is_draw,winning_player,is_won_and_reachable,is_draw_and_reachable,hash
0,0,2,0,0,2,2,1,2,false,true,false,2,false,false,5288552337000446274
0,0,0,0,0,0,2,2,0,false,false,false,0,false,false,1070368625893799532
0,0,0,0,0,0,2,2,1,true,false,false,0,false,false,17236364220202046306
0,0,0,0,0,0,2,2,2,false,false,false,0,false,false,7546245726457718664
0,0,0,0,0,1,2,2,0,true,false,false,0,false,false,10950525780276693834
0,0,0,0,0,1,2,2,1,true,false,false,0,false,false,8637543870892913736
0,0,0,0,0,1,2,2,2,false,true,false,2,false,false,17385870474530617558
0,0,0,0,0,2,2,2,0,false,false,false,0,false,false,8549549463350435800
0,0,0,0,0,2,2,2,1,false,false,false,0,false,false,6241071295462160606
0,0,0,0,0,2,2,2,2,false,true,false,2,false,false,14989397898965634404
0,0,1,0,0,0,2,2,0,true,false,false,0,false,false,759705675379888562
0,0,1,0,0,0,2,2,1,true,false,false,0,false,false,16924997563975873200
0,0,1,0,0,0,2,2,2,false,true,false,2,false,false,7230094029987301342
0,0,1,0,0,1,2,2,0,true,false,false,0,false,false,10634936896337423000
0,0,1,0,0,1,2,2,1,true,true,false,1,true,false,8326880902108485534
0,0,1,0,0,1,2,2,2,true,true,false,2,true,false,969913060164098084
0,0,1,0,0,2,2,2,0,false,false,false,0,false,false,8238464299264065326
0,0,1,0,0,2,2,2,1,true,false,false,0,false,false,5930408343723382828
0,0,1,0,0,2,2,2,2,false,true,false,2,false,false,17020184541128699210
0,0,2,0,0,0,2,2,0,false,false,false,0,false,false,5542456479683922792
0,0,2,0,0,0,2,2,1,false,false,false,0,false,false,3225533924921160814
0,0,2,0,0,0,2,2,2,false,true,false,2,false,false,12558624789454026996
0,0,2,0,0,1,2,2,0,false,false,false,0,false,false,15387006904557809590
0,0,2,0,0,1,2,2,1,true,false,false,0,false,false,13109631707503167668
0,0,2,0,0,1,2,2,2,false,true,false,2,false,false,3986971336652709330
0,0,2,0,0,2,2,2,0,false,false,false,0,false,false,13022055124009398468
0,0,2,0,0,2,2,2,1,false,false,false,0,false,false,10713159140628798938
0,0,2,0,0,2,2,2,2,false,true,false,2,false,false,1590494337237886560
0,0,0,0,1,0,2,0,0,true,false,false,0,false,false,18210079710185963510
0,0,0,0,1,0,2,0,1,true,false,false,0,false,false,15901179291043666164
0,0,0,0,1,0,2,0,2,true,false,false,0,false,false,6778518920193223954
0,0,0,0,1,1,2,0,0,true,false,false,0,false,false,9606901034223243484
0,0,0,0,1,1,2,0,1,false,false,false,0,false,false,7298985803269275090
0,0,0,0,1,1,2,0,2,true,false,false,0,false,false,16659239006275929720
0,0,0,0,1,2,2,0,0,true,false,false,0,false,false,7210424056316814690
0,0,0,0,1,2,2,0,1,true,false,false,0,false,false,4902513202068702816
0,0,0,0,1,2,2,0,2,false,false,false,0,false,false,14267265503442799246
0,0,1,0,1,0,2,0,0,true,false,false,0,false,false,17898853791464890308
0,0,1,0,1,0,2,0,1,false,false,false,0,false,false,15589812669177231578
0,0,1,0,1,0,2,0,2,true,false,false,0,false,false,6467433738943728992
0,0,1,0,1,1,2,0,0,false,false,false,0,false,false,9296413987316068386
0,0,1,0,1,1,2,0,1,false,true,false,1,false,false,7023788698730257696
0,0,1,0,1,1,2,0,2,true,false,false,0,false,false,16352129677326116430
0,0,1,0,1,2,2,0,0,true,false,false,0,false,false,7476362594487256240
0,0,1,0,1,2,2,0,1,true,false,false,0,false,false,4622812497768128950
0,0,1,0,1,2,2,0,2,true,false,false,0,false,false,13955617389419784924
0,0,2,0,1,0,2,0,0,true,false,false,0,false,false,2470047612119453938
0,0,2,0,1,0,2,0,1,true,false,false,0,false,false,197563043858939376
0,0,2,0,1,0,2,0,2,false,false,false,0,false,false,11250641941175567902
0,0,2,0,1,1,2,0,0,true,false,false,0,false,false,14655344070020691416
0,0,2,0,1,1,2,0,1,true,false,false,0,false,false,12347534400772888286
0,0,2,0,1,1,2,0,2,true,false,false,0,false,false,2648448290192399204
0,0,2,0,1,2,2,0,0,false,false,false,0,false,false,12258867109260557934
0,0,2,0,1,2,2,0,1,true,false,false,0,false,false,9951061808128711532
0,0,2,0,1,2,2,0,2,false,true,false,2,false,false,832935685658046346
0,0,0,0,1,0,2,1,0,true,false,false,0,false,false,6651744054233836332
0,0,0,0,1,0,2,1,1,false,false,false,0,false,false,4369830087155160098
0,0,0,0,1,0,2,1,2,true,false,false,0,false,false,13702956001842387272
0,0,0,0,1,1,2,1,0,false,false,false,0,false,false,16531896803054029834
0,0,0,0,1,1,2,1,1,false,false,false,0,false,false,14214415682442488072
0,0,0,0,1,1,2,1,2,true,false,false,0,false,false,5100335900335193494
0,0,0,0,1,2,2,1,0,true,false,false,0,false,false,14135424085755138200
0,0,0,0,1,2,2,1,1,true,false,false,0,false,false,11817903533149519262
0,0,0,0,1,2,2,1,2,true,false,false,0,false,false,2735388496358442532
0,0,1,0,1,0,2,1,0,false,false,false,0,false,false,6375984016921267058
0,0,1,0,1,0,2,1,1,false,false,false,0,false,false,4058498615284298864
0,0,1,0,1,0,2,1,2,true,false,false,0,false,false,13392433801668081822
0,0,1,0,1,1,2,1,0,false,false,false,0,false,false,16220811518725352536
0,0,1,0,1,1,2,1,1,false,true,false,1,false,false,13938655627933272414
0,0,1,0,1,1,2,1,2,false,false,false,0,false,false,4820775933640383972
0,0,1,0,1,2,2,1,0,true,false,false,0,false,false,14400799673988968686
0,0,1,0,1,2,2,1,1,false,false,false,0,false,false,11546682262539099628
0,0,1,0,1,2,2,1,2,true,false,false,0,false,false,2424303332305626634
0,0,2,0,1,0,2,1,0,true,false,false,0,false,false,9394445244477246504
0,0,2,0,1,0,2,1,1,true,false,false,0,false,false,7112429984856336686
0,0,2,0,1,0,2,1,2,true,false,false,0,false,false,18174898711474191796
0,0,2,0,1,1,2,1,0,true,false,false,0,false,false,3132997527737196918
0,0,2,0,1,1,2,1,1,false,false,false,0,false,false,816220207276737140
0,0,2,0,1,1,2,1,2,true,false,false,0,false,false,9572845959040636562
0,0,2,0,1,2,2,1,0,true,false,false,0,false,false,736524930663839108
0,0,2,0,1,2,2,1,1,true,false,false,0,false,false,16866487324554679962
0,0,2,0,1,2,2,1,2,false,true,false,2,false,false,7748330518971849504
0,0,0,0,1,0,2,2,0,true,false,false,0,false,false,2989714715158565058
0,0,0,0,1,0,2,2,1,true,false,false,0,false,false,671666384086580672
0,0,0,0,1,0,2,2,2,false,true,false,2,false,false,10004898023571441262
0,0,0,0,1,1,2,2,0,true,false,false,0,false,false,12833979424849147176
0,0,0,0,1,1,2,2,1,true,false,false,0,false,false,10552386480906704430
0,0,0,0,1,1,2,2,2,true,true,false,2,true,false,1433943699087350452
0,0,0,0,1,2,2,2,0,false,false,false,0,false,false,10437506832204970430
0,0,0,0,1,2,2,2,1,true,false,false,0,false,false,8160413119807494844
0,0,0,0,1,2,2,2,2,false,true,false,2,false,false,17484215175874424794
0,0,1,0,1,0,2,2,0,true,false,false,0,false,false,2678066618315419664
0,0,1,0,1,0,2,2,1,true,false,false,0,false,false,360440482411289878
0,0,1,0,1,0,2,2,2,true,true,false,2,true,false,9694375809455268284
0,0,1,0,1,1,2,2,0,true,false,false,0,false,false,14828600930551502206
0,0,1,0,1,1,2,2,1,false,true,false,1,false,false,12551084975607445116
0,0,1,0,1,1,2,2,2,true,true,false,2,true,false,3428424467318028954
0,0,1,0,1,2,2,2,0,true,false,false,0,false,false,12463649154432276876
0,0,1,0,1,2,2,2,1,true,false,false,0,false,false,10154607997801659010
0,0,1,0,1,2,2,2,2,false,true,false,2,false,false,1031947489512230696
0,0,2,0,1,0,2,2,0,false,false,false,0,false,false,8002093803891013070
0,0,2,0,1,0,2,2,1,true,false,false,0,false,false,5720214982529717964
0,0,2,0,1,0,2,2,2,false,true,false,2,false,false,14476844994884524906
0,0,2,0,1,1,2,2,0,true,false,false,0,false,false,17305222848306875924
0,0,2,0,1,1,2,2,1,true,false,false,0,false,false,14988304800055323434
0,0,2,0,1,1,2,2,2,false,true,false,2,false,false,5906453765342445488
0,0,2,0,1,2,2,2,0,false,false,false,0,false,false,15480707404077339322
0,0,2,0,1,2,2,2,1,false,false,false,0,false,false,13172792036741382072
0,0,2,0,1,2,2,2,2,false,true,false,2,false,false,3509981185599930566
0,0,0,0,2,0,2,0,0,false,false,false,0,false,false,17843434771146198652
0,0,0,0,2,0,2,0,1,true,false,false,0,false,false,15535484330050202482
0,0,0,0,2,0,2,0,2,false,false,false,0,false,false,5841042728384266136
0,0,0,0,2,1,2,0,0,true,false,false,0,false,false,10974845645605249882
0,0,0,0,2,1,2,0,1,true,false,false,0,false,false,8693248303498857560
0,0,0,0,2,1,2,0,2,false,false,false,0,false,false,18027183630542950630
0,0,0,0,2,2,2,0,0,false,false,false,0,false,false,9154829398527391720
0,0,0,0,2,2,2,0,1,false,false,false,0,false,false,6873196893523742958
0,0,0,0,2,2,2,0,2,false,false,false,0,false,false,15630706515197437300
0,0,1,0,2,0,2,0,0,true,false,false,0,false,false,17532912556912586306
0,0,1,0,2,0,2,0,1,true,false,false,0,false,false,15255818810256034624
0,0,1,0,2,0,2,0,2,false,false,false,0,false,false,7871266420476436462
0,0,1,0,2,1,2,0,0,true,false,false,0,false,false,10699648523769053864
0,0,1,0,2,1,2,0,1,true,true,false,1,true,false,8382726106562686894
0,0,1,0,2,1,2,0,2,true,false,false,0,false,false,17715816974199337012
0,0,1,0,2,2,2,0,0,false,false,false,0,false,false,8879632311151597374
0,0,1,0,2,2,2,0,1,true,false,false,0,false,false,6562679077454213180
0,0,1,0,2,2,2,0,2,false,false,false,0,false,false,15319339876134454618
0,0,2,0,2,0,2,0,0,false,false,false,0,false,false,3868637806087906168
0,0,2,0,2,0,2,0,1,false,true,false,2,false,false,1560863294502866046
0,0,2,0,2,0,2,0,2,false,true,false,2,false,false,10889450596855238788
0,0,2,0,2,1,2,0,0,false,true,false,2,false,false,16023671323126072390
0,0,2,0,2,1,2,0,1,true,true,false,2,true,false,13741656163514147140
0,0,2,0,2,1,2,0,2,false,true,false,2,false,false,4051819178972034530
0,0,2,0,2,2,2,0,0,false,true,false,2,false,false,13627198743366797524
0,0,2,0,2,2,2,0,1,false,true,false,2,false,false,11345179185574147562
0,0,2,0,2,2,2,0,2,false,true,false,2,false,false,2231807351516184176
0,0,0,0,2,0,2,1,0,true,false,false,0,false,false,6321651281895343530
0,0,0,0,2,0,2,1,1,true,false,false,0,false,false,4004170308386301608
0,0,0,0,2,0,2,1,2,false,false,false,0,false,false,12756010813730777910
0,0,0,0,2,1,2,1,0,true,false,false,0,false,false,17890236074413448944
0,0,0,0,2,1,2,1,1,true,false,false,0,false,false,15618208782747646966
0,0,0,0,2,1,2,1,2,true,false,false,0,false,false,6495829852497497116
0,0,0,0,2,2,2,1,0,false,false,false,0,false,false,16070224126597735174
0,0,0,0,2,2,2,1,1,true,false,false,0,false,false,13798196933682727940
0,0,0,0,2,2,2,1,2,false,false,false,0,false,false,4099357285522460834
0,0,1,0,2,0,2,1,0,true,false,false,0,false,false,6010566117691532792
0,0,1,0,2,0,2,1,1,true,false,false,0,false,false,3697025793973978878
0,0,1,0,2,0,2,1,2,true,false,false,0,false,false,14786661116317747972
0,0,1,0,2,1,2,1,0,true,false,false,0,false,false,17614898232251891398
0,0,1,0,2,1,2,1,1,false,true,false,1,false,false,15307127999528016836
0,0,1,0,2,1,2,1,2,true,false,false,0,false,false,6184463230496844898
0,0,1,0,2,2,2,1,0,true,false,false,0,false,false,15794886267390624596
0,0,1,0,2,2,2,1,1,true,false,false,0,false,false,13487111786809912426
0,0,1,0,2,2,2,1,2,false,false,false,0,false,false,3787990629296287984
0,0,2,0,2,0,2,1,0,false,true,false,2,false,false,10757006641426849430
0,0,2,0,2,0,2,1,1,true,true,false,2,true,false,8476117287215578004
0,0,2,0,2,0,2,1,2,false,true,false,2,false,false,17804840894666820658
0,0,2,0,2,1,2,1,0,true,true,false,2,true,false,4491794178619552764
0,0,2,0,2,1,2,1,1,true,true,false,2,true,false,2183280822047415538
0,0,2,0,2,1,2,1,2,false,true,false,2,false,false,10967812144447103256
0,0,2,0,2,2,2,1,0,false,true,false,2,false,false,2095427151976530946
0,0,2,0,2,2,2,1,1,false,true,false,2,false,false,18233552320192012544
0,0,2,0,2,2,2,1,2,false,true,false,2,false,false,9147765136914134446
0,0,0,0,2,0,2,2,0,false,false,false,0,false,false,4353116138052150088
0,0,0,0,2,0,2,2,1,false,false,false,0,false,false,2039998035255381070
0,0,0,0,2,0,2,2,2,false,true,false,2,false,false,11399824627750473940
0,0,0,0,2,1,2,2,0,false,false,false,0,false,false,14228241924005119894
0,0,0,0,2,1,2,2,1,true,false,false,0,false,false,11920295918536728724
0,0,0,0,2,1,2,2,2,false,true,false,2,false,false,2797807037140464946
0,0,0,0,2,2,2,2,0,false,false,false,0,false,false,11831734164034504740
0,0,0,0,2,2,2,2,1,false,false,false,0,false,false,9523818940730946874
0,0,0,0,2,2,2,2,2,false,true,false,2,false,false,401158397947575872
0,0,1,0,2,0,2,2,0,false,false,false,0,false,false,4037250297408307870
0,0,1,0,2,0,2,2,1,true,false,false,0,false,false,1764378701071462300
0,0,1,0,2,0,2,2,2,false,true,false,2,false,false,11088462405004423226
0,0,1,0,2,1,2,2,0,true,false,false,0,false,false,13916875302121908196
0,0,1,0,2,1,2,2,1,true,true,false,1,true,false,11608929262310523130
0,0,1,0,2,1,2,2,2,false,true,false,2,false,false,2486440277835175168
0,0,1,0,2,2,2,2,0,false,false,false,0,false,false,12096828277308401674
0,0,1,0,2,2,2,2,1,false,false,false,0,false,false,9788913053853816072
0,0,1,0,2,2,2,2,2,false,true,false,2,false,false,94436096017095062
0,0,2,0,2,0,2,2,0,false,true,false,2,false,false,7090508894713038772
0,0,2,0,2,0,2,2,1,false,true,false,2,false,false,4782562886023422282
0,0,2,0,2,0,2,2,2,false,true,false,2,false,false,14106958815825065424
0,0,2,0,2,1,2,2,0,false,true,false,2,false,false,793876939028125842
0,0,2,0,2,1,2,2,1,false,true,false,2,false,false,16968030869886043536
0,0,2,0,2,1,2,2,2,false,true,false,2,false,false,7269754034223337022
0,0,2,0,2,2,2,2,0,false,true,false,2,false,false,16844148411402923296
0,0,2,0,2,2,2,2,1,false,true,false,2,false,false,14571663722883288614
0,0,2,0,2,2,2,2,2,false,true,false,2,false,false,5449742189486953292
0,1,0,0,0,0,2,0,0,true,false,false,0,false,false,3316728869283776606
0,1,0,0,0,0,2,0,1,true,false,false,0,false,false,1044138747890218332
0,1,0,0,0,0,2,0,2,true,false,false,0,false,false,10367940837259901434
0,1,0,0,0,1,2,0,0,true,false,false,0,false,false,13196323089819413668
0,1,0,0,0,1,2,0,1,false,false,false,0,false,false,10888407834152569274
0,1,0,0,0,1,2,0,2,true,false,false,0,false,false,1189286573559730880
0,1,0,0,0,2,2,0,0,true,false,false,0,false,false,10799846094833758666
0,1,0,0,0,2,2,0,1,true,false,false,0,false,false,8491930736121254600
0,1,0,0,0,2,2,0,2,false,false,false,0,false,false,17820518004113778518
0,1,1,0,0,0,2,0,0,true,false,false,0,false,false,3041391044436306860
0,1,1,0,0,0,2,0,1,false,false,false,0,false,false,732490632810206370
0,1,1,0,0,0,2,0,2,true,false,false,0,false,false,10056574198230473160
0,1,1,0,0,1,2,0,0,false,false,false,0,false,false,12884991631923940490
0,1,1,0,0,1,2,0,1,false,true,false,1,false,false,10577041195123042696
0,1,1,0,0,1,2,0,2,true,false,false,0,false,false,3224471262250676758
0,1,1,0,0,2,2,0,0,true,false,false,0,false,false,10492982935021490456
0,1,1,0,0,2,2,0,1,true,false,false,0,false,false,8212093675316408862
0,1,1,0,0,2,2,0,2,true,false,false,0,false,false,17545320916737853092
0,1,2,0,0,0,2,0,0,true,false,false,0,false,false,7788007499662208346
0,1,2,0,0,0,2,0,1,true,false,false,0,false,false,5480057058583088728
0,1,2,0,0,0,2,0,2,false,false,false,0,false,false,14840486080370987750
0,1,2,0,0,1,2,0,0,true,false,false,0,false,false,17668300846384316832
0,1,2,0,0,1,2,0,1,true,false,false,0,false,false,15359791861988254374
0,1,2,0,0,1,2,0,2,true,false,false,0,false,false,6237865965978892236
0,1,2,0,0,2,2,0,0,false,false,false,0,false,false,15848289001647934006
0,1,2,0,0,2,2,0,1,true,false,false,0,false,false,13535272049743427380
0,1,2,0,0,2,2,0,2,false,true,false,2,false,false,3845896963164190802
0,1,0,0,0,0,2,1,0,true,false,false,0,false,false,10241161582917666804
0,1,0,0,0,0,2,1,1,false,false,false,0,false,false,7959111264569237642
0,1,0,0,0,0,2,1,2,true,false,false,0,false,false,17292373656137266448
0,1,0,0,0,1,2,1,0,false,false,false,0,false,false,1674574646411155666
0,1,0,0,0,1,2,1,1,false,false,false,0,false,false,17803833348548494800
0,1,0,0,0,1,2,1,2,true,false,false,0,false,false,8113719390289612414
0,1,0,0,0,2,2,1,0,true,false,false,0,false,false,17724846157440658784
0,1,0,0,0,2,2,1,1,true,false,false,0,false,false,15407325571565784678
0,1,0,0,0,2,2,1,2,true,false,false,0,false,false,6289203847141610124
0,1,1,0,0,0,2,1,0,false,false,false,0,false,false,9929799325828523994
0,1,1,0,0,0,2,1,1,false,false,false,0,false,false,7647920547383345368
0,1,1,0,0,0,2,1,2,true,false,false,0,false,false,16981011415137572198
0,1,1,0,0,1,2,1,0,false,false,false,0,false,false,1363208007381628960
0,1,1,0,0,1,2,1,1,false,true,false,1,false,false,17492471107548701990
0,1,1,0,0,1,2,1,2,false,false,false,0,false,false,10139298745383530060
0,1,1,0,0,2,2,1,0,true,false,false,0,false,false,17413479501197675702
0,1,1,0,0,2,2,1,1,false,false,false,0,false,false,15100497733564590516
0,1,1,0,0,2,2,1,2,true,false,false,0,false,false,6013443775469335250
0,1,2,0,0,0,2,1,0,true,false,false,0,false,false,14713108682039580912
0,1,2,0,0,0,2,1,1,true,false,false,0,false,false,12395486975320491510
0,1,2,0,0,0,2,1,2,true,false,false,0,false,false,3281547893120585244
0,1,2,0,0,1,2,1,0,true,false,false,0,false,false,6109930008224382430
0,1,2,0,0,1,2,1,1,false,false,false,0,false,false,3829036391140728540
0,1,2,0,0,1,2,1,2,true,false,false,0,false,false,13162267858944238458
0,1,2,0,0,2,2,1,0,true,false,false,0,false,false,4289918197814167148
0,1,2,0,0,2,2,1,1,true,false,false,0,false,false,2009024542210057058
0,1,2,0,0,2,2,1,2,false,true,false,2,false,false,10761291692308281224
0,1,0,0,0,0,2,2,0,true,false,false,0,false,false,6543103574598741162
0,1,0,0,0,0,2,2,1,true,false,false,0,false,false,4261088448272779688
0,1,0,0,0,0,2,2,2,false,true,false,2,false,false,13017718426150277686
0,1,0,0,0,1,2,2,0,true,false,false,0,false,false,16422557038318633456
0,1,0,0,0,1,2,2,1,true,false,false,0,false,false,14105779619224822518
0,1,0,0,0,1,2,2,2,true,true,false,2,true,false,6753029469390632732
0,1,0,0,0,2,2,2,0,false,false,false,0,false,false,14021580734377937414
0,1,0,0,0,2,2,2,1,true,false,false,0,false,false,11713806240912193284
0,1,0,0,0,2,2,2,2,false,true,false,2,false,false,4356556889631357858
0,1,1,0,0,0,2,2,0,true,false,false,0,false,false,6267770130601102584
0,1,1,0,0,0,2,2,1,true,false,false,0,false,false,3949721809092258302
0,1,1,0,0,0,2,2,2,true,true,false,2,true,false,12701988924948181508
0,1,1,0,0,1,2,2,0,true,false,false,0,false,false,18417877713140294086
0,1,1,0,0,1,2,2,1,false,true,false,1,false,false,16140788368724558532
0,1,1,0,0,1,2,2,2,true,true,false,2,true,false,6441381372547454818
0,1,1,0,0,2,2,2,0,true,false,false,0,false,false,16016901512312367700
0,1,1,0,0,2,2,2,1,true,false,false,0,false,false,13744311408098645866
0,1,1,0,0,2,2,2,2,false,true,false,2,false,false,4044908775625087984
0,1,2,0,0,0,2,2,0,false,false,false,0,false,false,11015050683350761878
0,1,2,0,0,0,2,2,1,true,false,false,0,false,false,8733598377055363732
0,1,2,0,0,0,2,2,2,false,true,false,2,false,false,18066262634163795762
0,1,2,0,0,1,2,2,0,true,false,false,0,false,false,2447759934848424700
0,1,2,0,0,1,2,2,1,true,false,false,0,false,false,130978255147042802
0,1,2,0,0,1,2,2,2,false,true,false,2,false,false,9459565523139676184
0,1,2,0,0,2,2,2,0,false,false,false,0,false,false,46783759790190338
0,1,2,0,0,2,2,2,1,false,false,false,0,false,false,16185753348624025600
0,1,2,0,0,2,2,2,2,false,true,false,2,false,false,7063092943413959854
0,1,0,0,1,0,2,0,0,true,false,false,0,false,false,5234944675610700348
0,1,0,0,1,0,2,0,1,false,false,false,0,false,false,2926470875704137522
0,1,0,0,1,0,2,0,2,true,false,false,0,false,false,12250550180382627928
0,1,0,0,1,1,2,0,0,false,false,false,0,false,false,15079495242218475290
0,1,0,0,1,1,2,0,1,false,false,false,0,false,false,12806623623450617880
0,1,0,0,1,1,2,0,2,true,false,false,0,false,false,3683963252465941670
0,1,0,0,1,2,2,0,0,true,false,false,0,false,false,12683022666754167720
0,1,0,0,1,2,2,0,1,true,false,false,0,false,false,10410151043557129390
0,1,0,0,1,2,2,0,2,true,false,false,0,false,false,1291994134895067444
0,1,1,0,1,0,2,0,0,false,false,false,0,false,false,4923578036547717634
0,1,1,0,1,0,2,0,1,false,false,false,0,false,false,2615104253703616256
0,1,1,0,1,0,2,0,2,true,false,false,0,false,false,11975916009690938286
0,1,1,0,1,1,2,0,0,false,false,false,0,false,false,17110176314068758376
0,1,1,0,1,1,2,0,1,false,true,false,1,false,false,14801100010663757934
0,1,1,0,1,1,2,0,2,false,false,false,0,false,false,5683259864429731060
0,1,1,0,1,2,2,0,0,true,false,false,0,false,false,14713809308934140926
0,1,1,0,1,2,2,0,1,false,false,false,0,false,false,12400123814097247484
0,1,1,0,1,2,2,0,2,true,false,false,0,false,false,3286751980039299354
0,1,2,0,1,0,2,0,0,true,false,false,0,false,false,10283950678507851576
0,1,2,0,1,0,2,0,1,true,false,false,0,false,false,7974878735685871678
0,1,2,0,1,0,2,0,2,true,false,false,0,false,false,16722673209921256772
0,1,2,0,1,1,2,0,0,true,false,false,0,false,false,1681334941761167366
0,1,2,0,1,1,2,0,1,false,false,false,0,false,false,17819565663210327300
0,1,2,0,1,1,2,0,2,true,false,false,0,false,false,8156508349514584482
0,1,2,0,1,2,2,0,0,true,false,false,0,false,false,17731602050583393428
0,1,2,0,1,2,2,0,1,true,false,false,0,false,false,15423093066170519978
0,1,2,0,1,2,2,0,2,false,true,false,2,false,false,6340995740853017136
0,1,0,0,1,0,2,1,0,false,true,false,1,false,false,12159381892534576746
0,1,0,0,1,0,2,1,1,false,true,false,1,false,false,9842424294177309544
0,1,0,0,1,0,2,1,2,true,true,false,1,true,false,728806135020902390
0,1,0,0,1,1,2,1,0,false,true,false,1,false,false,3557188384359070384
0,1,0,0,1,1,2,1,1,false,true,false,1,false,false,1275309464314210230
0,1,0,0,1,1,2,1,2,false,true,false,1,false,false,10608400331934083292
0,1,0,0,1,2,2,1,0,true,true,false,1,true,false,1160711273409286086
0,1,0,0,1,2,2,1,1,false,true,false,1,false,false,17325400638256867524
0,1,0,0,1,2,2,1,2,true,true,false,1,true,false,8207419754534485346
0,1,1,0,1,0,2,1,0,false,true,false,1,false,false,11848015253488370104
0,1,1,0,1,0,2,1,1,false,true,false,1,false,false,9531092822205915838
0,1,1,0,1,0,2,1,2,false,true,false,1,false,false,417580250659600324
0,1,1,0,1,1,2,1,0,false,true,false,1,false,false,5551383159290763910
0,1,1,0,1,1,2,1,1,false,true,false,1,false,false,3269785817184388996
0,1,1,0,1,1,2,1,2,false,true,false,1,false,false,12603721144228349986
0,1,1,0,1,2,2,1,0,false,true,false,1,false,false,1425523911689826068
0,1,1,0,1,2,2,1,1,false,true,false,1,false,false,877781669860263978
0,1,1,0,1,2,2,1,2,true,true,false,1,true,false,10202740549615328432
0,1,2,0,1,0,2,1,0,true,true,false,1,true,false,17171760964087266134
0,1,2,0,1,0,2,1,1,false,true,false,1,false,false,14890304252111840340
0,1,2,0,1,0,2,1,2,true,true,false,1,true,false,5200893981294733554
0,1,2,0,1,1,2,1,0,false,true,false,1,false,false,8605591712076537788
0,1,2,0,1,1,2,1,1,false,true,false,1,false,false,6287688518586366130
0,1,2,0,1,1,2,1,2,true,true,false,1,true,false,15044314270350249432
0,1,2,0,1,2,2,1,0,true,true,false,1,true,false,6209119132350832834
0,1,2,0,1,2,2,1,1,true,true,false,1,true,false,3891211557960437184
0,1,2,0,1,2,2,1,2,false,true,false,1,false,false,13255827623106123374
0,1,0,0,1,0,2,2,0,true,false,false,0,false,false,8461183022273875720
0,1,0,0,1,0,2,2,1,true,false,false,0,false,false,6144401342438418446
0,1,0,0,1,0,2,2,2,true,true,false,2,true,false,15477492210192514196
0,1,0,0,1,1,2,2,0,true,false,false,0,false,false,2164973281201528918
0,1,0,0,1,1,2,2,1,false,false,false,0,false,false,18329697800356400468
0,1,0,0,1,1,2,2,2,true,true,false,2,true,false,9211822366654288370
0,1,0,0,1,2,2,2,0,true,false,false,0,false,false,18215240355529798884
0,1,0,0,1,2,2,2,1,true,false,false,0,false,false,15937728837286924794
0,1,0,0,1,2,2,2,2,false,true,false,2,false,false,6815345371567970816
0,1,1,0,1,0,2,2,0,true,false,false,0,false,false,8150097875400929118
0,1,1,0,1,0,2,2,1,false,false,false,0,false,false,5869063483231176796
0,1,1,0,1,0,2,2,2,true,true,false,2,true,false,15202435860321852666
0,1,1,0,1,1,2,2,0,false,false,false,0,false,false,1889353964214223780
0,1,1,0,1,1,2,2,1,false,true,false,1,false,false,18023116235897400506
0,1,1,0,1,1,2,2,2,false,true,false,2,false,false,8901159415049761216
0,1,1,0,1,2,2,2,0,true,false,false,0,false,false,17935117438881567946
0,1,1,0,1,2,2,2,1,true,false,false,0,false,false,15626643656037462472
0,1,1,0,1,2,2,2,2,true,true,false,2,true,false,6504682437143312982
0,1,2,0,1,0,2,2,0,true,false,false,0,false,false,13510153835463811188
0,1,2,0,1,0,2,2,1,true,false,false,0,false,false,11192246243910323466
0,1,2,0,1,0,2,2,2,false,true,false,2,false,false,1502132182572224912
0,1,2,0,1,1,2,2,0,true,false,false,0,false,false,6636920388913366354
0,1,2,0,1,1,2,2,1,true,false,false,0,false,false,4355463784278582864
0,1,2,0,1,1,2,2,2,true,true,false,2,true,false,13683628736877800190
0,1,2,0,1,2,2,2,0,false,false,false,0,false,false,2511061141178190304
0,1,2,0,1,2,2,2,1,true,false,false,0,false,false,234108028813372134
0,1,2,0,1,2,2,2,2,false,true,false,2,false,false,11287151741757931276
0,1,0,0,2,0,2,0,0,true,false,false,0,false,false,4869284905415099578
0,1,0,0,2,0,2,0,1,true,false,false,0,false,false,2560771518677557688
0,1,0,0,2,0,2,0,2,false,false,false,0,false,false,13654382847000275654
0,1,0,0,2,1,2,0,0,true,false,false,0,false,false,16482764956718553472
0,1,0,0,2,1,2,0,1,true,false,false,0,false,false,14165842505051781766
0,1,0,0,2,1,2,0,2,true,false,false,0,false,false,5052470808432758572
0,1,0,0,2,2,2,0,0,false,false,false,0,false,false,14662748718230643222
0,1,0,0,2,2,2,0,1,true,false,false,0,false,false,12345795510403698452
0,1,0,0,2,2,2,0,2,false,false,false,0,false,false,2655993813312885682
0,1,1,0,2,0,2,0,0,true,false,false,0,false,false,6864042750559200392
0,1,1,0,2,0,2,0,1,true,false,false,0,false,false,4586355271801176462
0,1,1,0,2,0,2,0,2,true,false,false,0,false,false,13343297682914003476
0,1,1,0,2,1,2,0,0,true,false,false,0,false,false,16172242742602381782
0,1,1,0,2,1,2,0,1,false,true,false,1,false,false,13854757340965378772
0,1,1,0,2,1,2,0,2,true,false,false,0,false,false,4740681945093451634
